BOROUGH,HOUSE,STREET,STREETON,RACKS,RACKTYPE,WORKTYPE,WORKDATE,X,Y
1,2394,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/26/2014,1000326,237463
1,2394,ADAM C POWELL BL,W 140 ST 1,Circular,Install,6/26/2014,1000326,237463
1,2400,ADAM C POWELL BL,W 140 ST 1,Circular,Install,6/26/2014,1000404,237602
1,270,W 145 ST,W 145 ST 1,Circular,Install,6/26/2014,1000451,238877
1,247,W 145 ST,W 145 ST 1,Circular,Install,6/26/2014,1000571,239040
1,227,W 145 ST,W 145 ST 1,Circular,Install,6/26/2014,1000770,238930
1,215,W 145 ST,W 145 ST 1,Circular,Install,6/26/2014,1000857,238881
1,201,W 145 ST,W 145 ST 1,Circular,Install,6/26/2014,1001040,238745
1,2500,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/26/2014,1001040,238745
1,2518,ADAM C POWELL BL,W 146 ST 1,Circular,Install,6/26/2014,1001119,238887
1,2530,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/26/2014,1001211,239052
1,2546,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/26/2014,1001328,239273
1,2550,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/26/2014,1001348,239308
1,2572,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/26/2014,1001484,239555
1,2580,ADAM C POWELL BL,W 149 ST 1,Circular,Install,6/26/2014,1001284,239893
1,260,W 150 ST,MACOMBS PL 1,Circular,Install,6/26/2014,1001284,239893
1,99,MACOMBS PL,MACOMBS PL 2,Circular,Install,6/26/2014,1001845,240828
1,560,W 207 ST,W 207 ST 1,Mini‐Hoop,Install,6/26/2014,1006179,254925
1,566,W 207 ST,W 207 ST 1,Mini‐Hoop,Install,6/26/2014,1006179,254925
1,572,W 207 ST,W 207 ST 1,Mini‐Hoop,Install,6/26/2014,1006179,254925
1,546,W 207 ST,W 207 ST 2,Mini‐Hoop,Install,6/26/2014,1006246,254787
1,4898,BROADWAY,BROADWAY 2,Mini‐Hoop,Install,6/26/2014,1005764,255148
1,4910,BROADWAY,BROADWAY 1,Mini‐Hoop,Install,6/26/2014,1005843,255185
1,4920,BROADWAY,BROADWAY 1,Mini‐Hoop,Install,6/26/2014,1005969,255246
1,4930,BROADWAY,BROADWAY 1,Mini‐Hoop,Install,6/26/2014,1005969,255246
1,606,W 207 ST,W 207 ST 1,Mini‐Hoop,Install,6/26/2014,1005969,255246
1,600,W 207 ST W 207 ST,1,,Mini‐Hoop,Install,6/26/2014,1006036,255220
1,602,W 207 ST W 207 ST,1,,Mini‐Hoop,Install,6/26/2014,1006036,255220
1,582,W 207 ST W 207 ST,1,,Mini‐Hoop,Install,6/26/2014,1006078,255133
1,586,W 207 ST W 207 ST,1,,Mini‐Hoop,Install,6/26/2014,1006078,255133
1,588,W 207 ST W 207 ST,1,,Mini‐Hoop,Install,6/26/2014,1006078,255133
1,590,W 207 ST W 207 ST,1,,Mini‐Hoop,Install,6/26/2014,1006078,255133
1,611,W 207 ST W 207 ST,1,,Mini‐Hoop,Install,6/26/2014,1006172,255343
1,2080,FREDRICK DOUGLASS BFREDRICK DOUGLA1,,,Circular,Install,6/27/2014,996251,231507
1,1902,ADAM C POWELL BL ADAM C POWELL B2,,,Circular,Install,6/27/2014,997186,231798
1,230,W 116 ST W 116 ST,1,,Circular,Install,6/27/2014,996959,232037
1,248,W 116 ST W 116 ST,1,,Circular,Install,6/27/2014,996765,232150
1,1941,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,997663,232144
1,1951,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,997742,232287
1,1961,ADAM C POWELL BL ADAM C POWELL B2,,,Circular,Install,6/27/2014,997804,232401
1,2013,ADAM C POWELL BL W 121 ST,1,,Circular,Install,6/27/2014,998077,232965
1,2035,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,998235,233182
1,2041,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,998298,233319
1,2059,ADAM C POWELL BL W 123 ST,1,,Circular,Install,6/27/2014,998362,233435
1,2077,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,998486,233657
1,2073,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,998467,233622
1,2143,ADAM C POWELL BL W 127 ST,1,,Circular,Install,6/27/2014,998963,234492
1,2153,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,998983,234553
1,2167,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,999126,234815
1,2171,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,999126,234815
1,2175,ADAM C POWELL BL W 129 ST,1,,Circular,Install,6/27/2014,999126,234815
1,2181,ADAM C POWELL BL W 129 ST,1,,Circular,Install,6/27/2014,999192,234914
1,2245,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,999561,235602
1,247,W 116 ST W 116 ST,1,,Circular,Install,6/27/2014,996839,232336
1,219,W 116 ST W 116 ST,1,,Circular,Install,6/27/2014,997154,232148
1,121,ST NICHOLAS AV ST NICHOLAS AV,1,,Circular,Install,6/27/2014,997241,232100
1,121,ST NICHOLAS AV W 116 ST,1,,Circular,Install,6/27/2014,997241,232100
1,1952,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,997539,232363
1,1958,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,997539,232363
1,174,ST NICHOLAS AV ST NICHOLAS AV,1,,Circular,Install,6/27/2014,997492,232633
1,1964,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,6/27/2014,997570,232530
1,1974,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/27/2014,997656,232645
1,1980,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/27/2014,997713,232749
1,208,ST NICHOLAS AV,ST NICHOLAS AV 1,Circular,Install,6/27/2014,997369,233357
1,2026,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/27/2014,997984,233228
1,2058,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/27/2014,998170,233548
1,2082,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/27/2014,998388,233928
1,2092,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/27/2014,998388,233928
1,2104,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/27/2014,998482,234163
1,201,W 131 ST,W 131 ST 1,Circular,Install,6/27/2014,999204,235519
1,2232,ADAM C POWELL BL,ADAM C POWELL B1,Circular,Install,6/27/2014,999311,235605
1,143,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005460,254156
1,147,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005460,254156
1,165,SHERMAN AV,SHERMAN AV 2,Mini‐Hoop,Install,6/27/2014,1005721,254255
1,175,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005721,254255
1,179,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005822,254333
1,181,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005822,254333
1,187,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005822,254333
1,130,POST AV,POST AV 1,Mini‐Hoop,Install,6/27/2014,1006423,254427
1,512,W 207 ST,POST AV 1,Mini‐Hoop,Install,6/27/2014,1006423,254427
1,180,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005746,254496
1,150,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005373,254339
1,204,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1006028,254689
1,186,SHERMAN AV,SHERMAN AV 1,Mini‐Hoop,Install,6/27/2014,1005925,254639
1,1488,5 AV,5 AV 1,Circular,Install,6/28/2014,999417,231850
1,200,LENOX AV,W 120 ST 1,Circular,Install,6/28/2014,998816,232393
1,1,W 125 ST,5 AV 1,Circular,Install,6/28/2014,1000190,233217
1,2038,5 AV,5 AV 1,Circular,Install,6/28/2014,1000259,233317
1,60,W 129 ST,LENOX AV 1,Circular,Install,6/28/2014,999929,234371
1,60,W 129 ST,W 129 ST 2,Circular,Install,6/28/2014,999929,234371
1,404,LENOX AV,LENOX AV 1,Circular,Install,6/28/2014,1000106,234706
1,78,W 131 ST,W 131 ST 1,Circular,Install,6/28/2014,1000193,234771
1,424,LENOX AV,LENOX AV 1,Circular,Install,6/28/2014,1000240,234965
1,1,W 131 ST,5 AV 1,Circular,Install,6/28/2014,1000929,234550
1,454,LENOX AV,LENOX AV 1,Circular,Install,6/28/2014,1000408,235248
1,2196,5 AV,5 AV 1,Circular,Install,6/28/2014,1001367,235300
1,2218,5 AV,W 135 ST 1,,Circular,Install,6/28/2014,1001367,235300
1,1,W 137 ST,5 AV 1,,Circular,Install,6/28/2014,1001730,235949
1,1,W 137 ST,W 137 ST 1,,Circular,Install,6/28/2014,1001730,235949
1,580,LENOX AV,W 139 ST 1,,Circular,Install,6/28/2014,1001336,236918
1,2063,ADAM C POWELL BL,ADAM C POWELL B1,,Circular,Install,6/28/2014,998429,233526
1,329,LENOX AV,LENOX AV 1,,Circular,Install,6/28/2014,999450,234006
1,365,LENOX AV,LENOX AV 1,,Circular,Install,6/28/2014,999677,234409
1,393,LENOX AV,LENOX AV 2,,Circular,Install,6/28/2014,999855,234708
1,381,LENOX AV,LENOX AV 1,,Circular,Install,6/28/2014,999797,234622
1,403,LENOX AV,LENOX AV 1,,Circular,Install,6/28/2014,999903,234832
1,429,LENOX AV,LENOX AV 1,,Circular,Install,6/28/2014,1000062,235102
1,521,LENOX AV,W 136 ST 1,,Circular,Install,6/28/2014,1000680,236218
1,535,LENOX AV,W 137 ST 1,,Circular,Install,6/28/2014,1000766,236373
1,100,W 139 ST,W 123 ST 1,,Circular,Install,6/28/2014,1000980,236804
1,555,LENOX AV,W 138 ST 1,,Circular,Install,6/28/2014,1000952,236704
1,108,W 145 ST,W 145 ST 1,,Circular,Install,6/28/2014,1001629,238227
1,110,W 145 ST,W 145 ST 1,,Circular,Install,6/28/2014,1001629,238227
1,703,LENOX AV,LENOX AV 1,,Circular,Install,6/28/2014,1001835,238326
1,1812,AMSTERDAM AV,AMSTERDAM AV 1,,Circular,Install,6/28/2014,999272,241076
1,566,W 151 ST,W 151 ST 2,,Circular,Install,6/28/2014,998815,241659
2,1221,HOE AV,HOE AV 1,,Circular,Install,6/28/2014,1014374,241489
2,2941,WESTCHESTER AV,BUHRE AV 1,,Circular,Install,6/28/2014,1030497,247871
2,3000,BUHRE AV,BUHRE AV 1,,Circular,Install,6/28/2014,1030758,247861
2,1801,EDISON AV,EDISON AV 1,,Circular,Install,6/28/2014,1030576,248019
1,146,DYCKMAN ST,DYCKMAN ST 1,,Mini‐Hoop,Install,6/30/2014,1004736,253641
1,189,SHERMAN AV,SHERMAN AV 1,,Mini‐Hoop,Install,6/30/2014,1006016,254428
1,199,SHERMAN AV,SHERMAN AV 1,,Mini‐Hoop,Install,6/30/2014,1006016,254428
1,201,SHERMAN AV,SHERMAN AV 1,,Mini‐Hoop,Install,6/30/2014,1006151,254466
1,211,SHERMAN AV,SHERMAN AV 1,,Mini‐Hoop,Install,6/30/2014,1006151,254466
1,215,SHERMAN AV,SHERMAN AV 1,,Mini‐Hoop,Install,6/30/2014,1006264,254522
1,219,SHERMAN AV,SHERMAN AV 1,,Mini‐Hoop,Install,6/30/2014,1006264,254522
1,221,SHERMAN AV,SHERMAN AV 2,,Mini‐Hoop,Install,6/30/2014,1006354,254569
1,528,W 207 ST,W 207 ST 1,,Mini‐Hoop,Install,6/30/2014,1006354,254569
1,532,W 207 ST,W 207 ST 1,,Mini‐Hoop,Install,6/30/2014,1006354,254569
1,534,W 207 ST,W 207 ST 1,,Mini‐Hoop,Install,6/30/2014,1006354,254569
1,538,W 207 ST W 207 ST 1,,,Mini‐Hoop,Install,6/30/2014,1006354,254569
1,542,W 207 ST W 207 ST 1,,,Mini‐Hoop,Install,6/30/2014,1006354,254569
3,514,UNION ST UNION ST 6,,,Circular,Install,6/30/2014,987858,186483
3,2980,W 29 ST W 29 ST 4,,,Circular,Install,6/30/2014,985520,148398
1,2,LENOX AV LENOX AV 1,,,Circular,Install,7/1/2014,997583,230117
1,2,W 111 ST W 111 ST 1,,,Circular,Install,7/1/2014,998316,229824
1,1330,5 AV W 112 ST 1,,,Circular,Install,7/1/2014,998379,230001
1,60,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,998305,231240
1,1400,5 AV W 116 ST 1,,,Circular,Install,7/1/2014,998807,230931
1,15,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,998878,231206
1,49,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,998518,231468
1,19,ST NICHOLAS AV ST NICHOLAS AV 1,,,Circular,Install,7/1/2014,997320,230644
1,40,ST NICHOLAS AV ST NICHOLAS AV 1,,,Circular,Install,7/1/2014,997514,230719
1,44,ST NICHOLAS AV ST NICHOLAS AV 1,,,Circular,Install,7/1/2014,997514,230719
1,46,ST NICHOLAS AV ST NICHOLAS AV 1,,,Circular,Install,7/1/2014,997514,230719
1,55,LENOX AV LENOX AV 1,,,Circular,Install,7/1/2014,997658,230770
1,59,ST NICHOLAS AV ST NICHOLAS AV 1,,,Circular,Install,7/1/2014,997290,231141
1,60,ST NICHOLAS AV ST NICHOLAS AV 1,,,Circular,Install,7/1/2014,997506,231022
1,100,W 114 ST W 114 ST 1,,,Circular,Install,7/1/2014,997800,231022
1,61,LENOX AV LENOX AV 1,,,Circular,Install,7/1/2014,997708,230882
1,102,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,998020,231478
1,110,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,997912,231514
1,116,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,997848,231549
1,1842,ADAM C POWELL BL ADAM C POWELL B1,,,Circular,Install,7/1/2014,996712,230941
1,2070,FREDRICK DOUGLASS BFREDRICK DOUGLA1,,,Circular,Install,7/1/2014,996196,231405
1,2080,FREDRICK DOUGLASS BFREDRICK DOUGLA2,,,Circular,Install,7/1/2014,996251,231507
1,2071,FREDRICK DOUGLASS BFREDRICK DOUGLA1,,,Circular,Install,7/1/2014,996023,231502
1,139,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,997747,231831
1,131,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,997845,231776
1,125,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,997895,231749
1,117,W 116 ST W 116 ST 1,,,Circular,Install,7/1/2014,997968,231708
1,163,LENOX AV LENOX AV 1,,,Circular,Install,7/1/2014,998375,232085
1,181,LENOX AV LENOX AV 1,,,Circular,Install,7/1/2014,998482,232281
1,189,LENOX AV LENOX AV 1,,,Circular,Install,7/1/2014,998531,232345
1,248,NAGLE AV NAGLE AV 1,,,Mini‐Hoop,Install,7/1/2014,1005992,253812
1,129,POST AV,POST AV,1,Mini‐Hoop,Install,7/1/2014,1006484,254242
1,133,POST AV,POST AV,1,Mini‐Hoop,Install,7/1/2014,1006484,254242
1,135,POST AV,POST AV,1,Mini‐Hoop,Install,7/1/2014,1006530,254264
1,3868,10 AV,10 AV,1,Mini‐Hoop,Install,7/1/2014,1006532,254150
1,3852,10 AV,10 AV,1,Mini‐Hoop,Install,7/1/2014,1006463,254079
1,3856,10 AV,10 AV,1,Mini‐Hoop,Install,7/1/2014,1006463,254079
1,3848,10 AV,10 AV,1,Mini‐Hoop,Install,7/1/2014,1006403,253986
1,256,NAGLE AV,NAGLE AV,1,Mini‐Hoop,Install,7/1/2014,1006230,253901
1,258,NAGLE AV,NAGLE AV,1,Mini‐Hoop,Install,7/1/2014,1006230,253901
1,512,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/1/2014,1006423,254427
1,518,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/1/2014,1006423,254427
1,522,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/1/2014,1006423,254427
1,524,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/1/2014,1006423,254427
1,3855,10 AV,10 AV,1,Mini‐Hoop,Install,7/2/2014,1006653,253992
1,3859,10 AV,10 AV,1,Mini‐Hoop,Install,7/2/2014,1006677,254037
1,3861,10 AV,10 AV,1,Mini‐Hoop,Install,7/2/2014,1006677,254037
1,3867,10 AV,10 AV,1,Mini‐Hoop,Install,7/2/2014,1006726,254126
1,504,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/2/2014,1006530,254264
1,510,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/2/2014,1006530,254264
1,500,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/2/2014,1006532,254150
1,145,POST AV,POST AV,2,Mini‐Hoop,Install,7/2/2014,1006653,254337
1,501,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/2/2014,1006653,254337
1,231,SHERMAN AV,SHERMAN AV,1,Mini‐Hoop,Install,7/2/2014,1006501,254670
4,10‐28,JACKSON AV,JACKSON AV,3,Circular,Install,7/2/2014,997195,209604
4,10‐40,JACKSON AV,JACKSON AV,1,Circular,Install,7/2/2014,997263,209645
4,10‐27,JACKSON AV,JACKSON AV,1,Circular,Install,7/2/2014,997114,209748
4,10‐17,JACKSON AV,JACKSON AV,3,Circular,Install,7/2/2014,997043,209680
4,7416,BEACH CHNL DR,BEACH CHNL DR,2,Circular,Install,7/2/2014,1038998,154622
1,231,SHERMAN AV,W 207 ST,1,Mini‐Hoop,Install,7/3/2014,1006501,254670
1,531,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/3/2014,1006501,254670
1,537,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/3/2014,1006501,254670
1,541,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/3/2014,1006501,254670
1,241,SHERMAN AV,SHERMAN AV,1,Mini‐Hoop,Install,7/3/2014,1006625,254705
1,253,SHERMAN AV,SHERMAN AV,1,Mini‐Hoop,Install,7/3/2014,1006738,254759
1,257,SHERMAN AV,SHERMAN AV,1,Mini‐Hoop,Install,7/3/2014,1006738,254759
1,513,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/3/2014,1006608,254451
1,519,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/3/2014,1006584,254501
1,525,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/3/2014,1006545,254580
1,529,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/3/2014,1006545,254580
1,238,SHERMAN AV,SHERMAN AV,1,Mini‐Hoop,Install,7/3/2014,1006485,254909
1,242,SHERMAN AV,SHERMAN AV,1,Mini‐Hoop,Install,7/3/2014,1006485,254909
1,551,W 207 ST,SHERMAN AV,1,Mini‐Hoop,Install,7/3/2014,1006418,254844
3,140,FLATBUSH AV,FLATBUSH AV,2,Circular,Install,7/3/2014,990458,188361
3,603,JEFFERSON AV,JEFFERSON AV,1,Circular,Install,7/3/2014,1002541,188978
3,101,CHAUNCEY ST,CHAUNCEY ST,2,Circular,Install,7/3/2014,1003069,187146
3,83,CHAUNCEY ST,CHAUNCEY ST,1,Circular,Install,7/3/2014,1002891,187119
3,75,CHAUNCEY ST,CHAUNCEY ST,1,Circular,Install,7/3/2014,1002814,187107
3,415,STUYVESANT AV,STUYVESANT AV,2,Circular,Install,7/3/2014,1003331,187014
3,411,STUYVESANT AV,STUYVESANT AV,2,Circular,Install,7/3/2014,1003324,187056
3,1660,FULTON ST,FULTON ST,6,Circular,Install,7/3/2014,1002500,186773
5,140,RICHMOND TE,RICHMOND TE,2,Circular,Install,7/3/2014,962541,174512
1,571,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006326,255031
1,575,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006326,255031
1,553,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006418,254844
1,557,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006418,254844
1,563,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006418,254844
1,565,W 207 ST,W 207 ST,2,Mini‐Hoop,Install,7/7/2014,1006373,254935
1,583,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006249,255189
1,589,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006249,255189
1,595,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006214,255259
1,4959,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/7/2014,1006222,255588
1,4963,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/7/2014,1006222,255588
1,4953,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/7/2014,1006151,255566
1,623,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006043,255613
1,631,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/7/2014,1006015,255669
1,5030,BROADWAY,BROADWAY,3,Mini‐Hoop,Install,7/8/2014,1007315,255840
1,4880,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/8/2014,1005643,255105
1,628,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/8/2014,1005851,255598
1,630,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/8/2014,1005851,255598
1,634,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/8/2014,1005851,255598
1,624,W 207 ST,W 207 ST,1,Mini‐Hoop,Install,7/8/2014,1005872,255525
1,4935,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/8/2014,1005905,255457
1,616,W 207 ST,W 207 ST,2,Mini‐Hoop,Install,7/8/2014,1005905,255457
1,4915,BROADWAY,BROADWAY,3,Mini‐Hoop,Install,7/8/2014,1005747,255410
1,5009,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/8/2014,1007148,256036
1,5025,BROADWAY,BROADWAY,3,Mini‐Hoop,Install,7/8/2014,1007275,256127
1,40,E 98 ST,E 98 ST,2,Mini‐Hoop,Install,7/9/2014,997262,226487
1,1190,5 AV,E 101 ST,5,Mini‐Hoop,Install,7/9/2014,997202,227073
1,1490,MADISON AV,MADISON AV,1,Mini‐Hoop,Install,7/9/2014,997666,227596
1,1514,MADISON AV,MADISON AV,1,Mini‐Hoop,Install,7/9/2014,997761,227662
1,1468,MADISON AV,MADISON AV,1,Mini‐Hoop,Install,7/10/2014,997202,227073
1,1427,MADISON AV,MADISON AV,2,Mini‐Hoop,Install,7/10/2014,997482,226559
1,1445,MADISON AV,MADISON AV,1,Mini‐Hoop,Install,7/10/2014,997737,227023
1,1465,MADISON AV,MADISON AV,2,Mini‐Hoop,Install,7/10/2014,997737,227023
1,1475,MADISON AV,MADISON AV,2,Mini‐Hoop,Install,7/10/2014,997737,227023
4,49‐06,43 AV,43 AV,1,Mini‐Hoop,Install,7/10/2014,1007710,210472
4,57‐23,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/10/2014,1010048,210924
4,58‐14,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/10/2014,1010277,210774
4,58‐28,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/10/2014,1010348,210768
4,63‐11,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,7/10/2014,1011439,209511
4,70‐09,45 AV,45 AV,1,Mini‐Hoop,Install,7/10/2014,1013500,209088
4,69‐29,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,7/10/2014,1013428,209065
4,69‐23,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,7/10/2014,1013373,209087
4,69‐20,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,7/10/2014,1013330,208812
4,69‐30,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,7/10/2014,1013437,208778
4,58‐19,WOODSIDE AV,59 ST,1,Mini‐Hoop,Install,7/11/2014,1010423,210951
4,58‐11,WOODSIDE AV,WOODSIDE AV,1,Mini‐Hoop,Install,7/11/2014,1010348,210976
4,59‐17,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/11/2014,1010661,210936
4,59‐19,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/11/2014,1010661,210936
4,59‐15,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/11/2014,1010665,211006
4,59‐05,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/11/2014,1010566,210931
4,59‐01,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/11/2014,1010513,210937
4,60‐15,WOODSIDE AV,WOODSIDE AV,1,Mini‐Hoop,Install,7/11/2014,1010882,210795
4,59‐02,WOODSIDE AV,WOODSIDE AV,1,Mini‐Hoop,Install,7/11/2014,1010461,210757
4,59‐06,WOODSIDE AV,WOODSIDE AV,1,Mini‐Hoop,Install,7/11/2014,1010461,210757
4,59‐10,WOODSIDE AV,WOODSIDE AV,1,Mini‐Hoop,Install,7/11/2014,1010461,210757
4,59‐26,WOODSIDE AV,WOODSIDE AV,1,Mini‐Hoop,Install,7/11/2014,1010653,210686
4,60‐02,WOODSIDE AV,60 ST,1,Mini‐Hoop,Install,7/11/2014,1010784,210644
4,57‐19,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1010048,210924
4,57‐23,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1010048,210924
4,57‐09,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1009933,210890
4,63‐02,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1011726,210966
4,63‐14,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1011833,210966
4,63‐26,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1011833,210966
4,63‐30,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1011833,210966
4,64‐04,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1012013,211001
4,64‐06,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1012013,211001
4,64‐14,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1012075,211019
4,64‐16,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1012090,211017
4,65‐14,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1012394,211031
4,67‐02,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1012548,211084
4,67‐08,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1012548,211084
4,67‐12,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/14/2014,1012617,211093
4,64‐01,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012008,211132
4,64‐05,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012052,211146
4,64‐15,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012147,211142
